,category,word,segmentation,prediction,distance,overlaps,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn,f1v2_score,f1v3_score,abs_diff,diff
6256,__010,supperless,s|up|er|less,supper|less,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6257,__010,supportably,support|able|ly,support|ably,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6258,__010,supportress,support|er|ess,support|ress,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6259,__010,supposedly,suppose|ed|ly,supposedly,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6260,__010,suppositionally,suppose|ition|al|ly,su|pp|osition|ally,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6261,__010,suprabuccal,supra|bucca|al,su|pr|ab|uc|cal,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6262,__010,supracollicular,supra|colliculus|ar,su|pr|aco|lli|cular,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6263,__010,supracranial,supra|cranium|al,su|pr|ac|rani|al,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6264,__010,suprafimbrial,supra|fimbria|al,su|pr|af|im|bria|l,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6265,__010,supramaximally,supra|maximum|al|ly,su|pr|ama|xi|mal|ly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6266,__010,supramesenteric,supra|mesentery|ic,su|pr|ame|sen|ter|ic,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6267,__010,supranuchal,supra|nucha|al,su|pr|anu|chal,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6268,__010,supraorbitomeatal,supra|orbito|meatus|al,su|pr|ao|rb|ito|me|atal,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6269,__010,suprapelvic,supra|pelvis|ic,su|pr|ape|l|vic,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6270,__010,suprapostural,supra|posture|al,su|pr|ap|ost|ural,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6271,__010,suprasacral,supra|sacrum|al,su|pr|asa|cr|al,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6272,__010,suprastructurally,supra|structure|al|ly,su|pr|ast|ru|ct|ural|ly,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6273,__010,supratherapeutically,supra|therapy|ic|ally,su|pr|ath|era|pe|uti|cal|ly,11,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6274,__010,supratympanic,supra|tympanum|ic,su|pr|at|ym|pani|c,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6275,__010,supremity,supreme|ity,su|pre|mity,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6276,__010,surgiholic,surgery|holic,sur|gi|hol|ic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6277,__010,survivalist,survive|al|ist,survival|ist,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6278,__010,survivancy,survivance|y,sur|vi|van|cy,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6279,__010,survivor,survive|or,survivor,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6280,__010,suspicious,suspect|ion|ous,suspicious,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6281,__010,susurration,susurrate|ion,su|sur|ration,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6282,__010,swabby,swab|y,sw|ab|by,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6283,__010,swagsman,swag|man,sw|ags|man,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6284,__010,swapper,swap|er,swap|per,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6285,__010,swimmer,swim|er,swimmer,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6286,__010,swimmist,swim|ist,swim|mist,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6287,__010,swindler,swindle|er,sw|ind|ler,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6288,__010,swivelable,swive|el|able,sw|ive|lab|le,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6289,__010,swiver,swive|er,sw|iver,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6290,__010,swotter,swot|er,sw|otte|r,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6291,__010,sybaritism,sybarite|ism,sy|bari|tism,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6292,__010,syllogistic,syllogism|istic,sy|llo|gist|ic,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6293,__010,symbology,symbol|ology,symbol|ogy,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6294,__010,symmetrical,syn|metry|ical,symmetrical,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6295,__010,symmetron,syn|metry|on,sy|mme|tron,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6296,__010,sympathetic,sympathy|etic,sympathetic,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6297,__010,sympatheticness,sympathy|etic|ness,sympathetic|ness,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6298,__010,sympathize,sympathy|ize,sy|mp|athi|ze,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6299,__010,sympathoexcitation,sympatho|excite|ation,sy|mp|ath|oe|x|cit|ation,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6300,__010,symphenomenal,sym|phenomenon|al,sy|mp|hen|ome|nal,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6301,__010,symphonically,syn|phony|ic|ally,symphonic|ally,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6302,__010,symptomatologic,symptomatology|ic,sy|mpt|oma|to|logic,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6303,__010,synapsin,synapse|in,syn|ap|sin,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6304,__010,synaptodendritic,synapto|dendr|ite|ic,syn|ap|to|den|dr|itic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6305,__010,synchronistic,synchronism|istic,sync|hr|onis|tic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6306,__010,synchronize,synchrony|ize,sync|hr|oni|ze,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6307,__010,syncopist,syncope|ist,sync|op|ist,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6308,__010,syncretistically,syncretize|ic|ism|istic|ally,sync|ret|istic|ally,11,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6309,__010,syndepositional,syn|depose|ition|al,syn|de|position|al,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6310,__010,synecdochic,synecdoche|ic,syn|ec|do|chi|c,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6311,__010,synecdochically,synecdoche|ical|ly,syn|ec|do|chi|cal|ly,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6312,__010,synergetically,synergy|etic|ally,syn|er|get|ically,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6313,__010,synergic,synergy|ic,syn|er|gic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6314,__010,synergistic,synergy|istic,syn|er|gist|ic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6315,__010,synergistically,synergy|istic|ally,syn|er|gist|ically,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6316,__010,synergize,synergy|ize,syn|er|gi|ze,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6317,__010,synonymizer,syn|onym|ize|er,synonym|izer,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6318,__010,syntacticize,syntax|ic|ize,syn|ta|ctic|ize,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6319,__010,synthesizability,synthesis|ize|ability,synth|es|iza|bility,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6320,__010,synthetase,synthesis|ase,synth|eta|se,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6321,__010,synthetic,synthesis|ic,synthetic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6322,__010,systematiser,system|atic|ise|er,system|ati|ser,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6323,__010,tabbable,tab|able,tab|ba|ble,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6324,__010,tachistoscopically,tachistoscopy|ic|ally,ta|chi|sto|scopic|ally,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6325,__010,tachygraphic,tachy|graphy|ic,ta|chy|graphic,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6326,__010,tachygraphically,tachy|graphy|ic|ally,ta|chy|graphic|ally,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6327,__010,tachykinergic,tachykinin|ergic,ta|chy|kin|er|gic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6328,__010,tachymetry,tachy|meter|y,ta|chy|metry,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6329,__010,tachyphylactic,tachy|phylaxis|ic,ta|chy|phy|la|ctic,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6330,__010,tackler,tackle|er,tackle|r,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6331,__010,tactility,tactile|ity,ta|ct|ility,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6332,__010,talometatarsal,talo|meta|tarsus|al,tal|ome|tat|ars|al,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6333,__010,tannage,tan|age,tan|nage,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6334,__010,tannate,tannic|ate,tan|nate,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6335,__010,tanniniferous,tannin|ferous,tan|nin|iferous,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6336,__010,tantalizer,tantalize|er,tan|tal|izer,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6337,__010,tantrism,tantra|ism,tan|tri|sm,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6338,__010,tanzanite,tanzania|ite,tan|zan|ite,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6339,__010,taperness,tape|er|ness,tape|rne|ss,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6340,__010,taperwise,tape|er|wise,tape|r|wise,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6341,__010,tardity,tardy|ity,tar|dity,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6342,__010,targeteer,targe|et|eer,target|eer,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6343,__010,tarsotibial,tarso|tibia|al,tar|so|ti|bial,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6344,__010,tartuffish,tartuffe|ish,tar|tu|ffi|sh,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6345,__010,taxidermically,taxi|derm|y|ic|ally,taxi|der|mic|ally,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6346,__010,taxonavigation,taxo|navigate|ion,taxon|avi|gation,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6347,__010,taxonomically,taxo|nomy|ic|ally,taxonomic|ally,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6348,__010,taxonomize,taxo|nomy|ize,taxon|omi|ze,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6349,__010,taxonymy,taxo|onym|y,taxon|ym|y,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6350,__010,technographical,techno|graphy|ical,techno|graphic|al,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6351,__010,tectofugal,tecto|fugue|al,te|ct|of|uga|l,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6352,__010,tectofugally,tecto|fugue|al|ly,te|ct|of|uga|lly,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6353,__010,tectospheric,tecto|sphere|ic,te|ct|os|pher|ic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6354,__010,tediousome,tedious|some,ted|ious|ome,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6355,__010,teenty,ten|ty,teen|ty,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6356,__010,teether,teethe|er,teeth|er,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6357,__010,teknonym,tecno|onym,te|k|non|ym,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6358,__010,teknonymy,tecno|onymy,te|k|non|ym|y,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6359,__010,tektitic,tektite|ic,te|kti|tic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6360,__010,telecentricity,tele|centre|ic|ity,tel|ece|nt|ric|ity,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6361,__010,telecloning,tele|clone|ing,tel|ec|lon|ing,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6362,__010,telecontroller,tele|control|er,tel|ec|ont|roller,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6363,__010,telegonous,tele|gony|ous,tel|ego|nous,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6364,__010,telegrammic,tele|gram|ic,telegram|mic,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6365,__010,teleintervention,tele|intervene|tion,tel|ein|ter|vent|ion,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6366,__010,teleletter,tele|let|er,tel|ele|tter,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6367,__010,telemetacarpal,tele|metacarpus|al,tel|eme|ta|car|pal,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6368,__010,teleonomist,teleo|nomy|ist,tel|eon|omi|st,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6369,__010,teleorganic,teleo|organ|ic,tel|eo|rgan|ic,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6370,__010,teletypewriter,tele|typewrite|er,tel|ety|pe|writer,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6371,__010,televoter,tele|vote|er,tel|ev|ote|r,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6372,__010,templar,temple|ar,templar,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6373,__010,temporomedial,temporo|media|al,tempo|rom|ed|ial,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6374,__010,temporospectral,temporo|spectre|al,tempo|ros|pe|ct|ral,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6375,__010,temulence,temulent|ence,te|mu|lence,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6376,__010,tenocytic,teno|cyte|ic,ten|oc|ytic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6377,__010,tensionlessness,tense|ion|less|ness,tension|lessness,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6378,__010,tephrite,tephro|ite,te|ph|rite,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6379,__010,tephrochronologically,tephro|chrono|logy|ical|ly,te|ph|ro|ch|ron|ological|ly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6380,__010,tephrocorrelation,tephro|correlate|ion,te|ph|ro|cor|rel|ation,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6381,__010,teraradian,tera|radius|an,ter|ara|dian,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6382,__010,teratologic,terato|logy|ic,ter|ato|logic,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6383,__010,teratological,terato|logy|ical,ter|ato|logical,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6384,__010,teratoneuroma,terato|neuro|oma,ter|aton|eur|oma,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6385,__010,teratosis,terato|osis,ter|ato|sis,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6386,__010,termination,terminus|ate|ion,termination,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6387,__010,terminative,terminus|ate|ive,term|ina|tive,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6388,__010,terminologically,terminology|ical|ly,term|ino|logical|ly,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6389,__010,terminotics,terminology|ics,term|ino|tics,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6390,__010,termitic,termite|ic,term|itic,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6391,__010,terrorization,terror|ize|ation,terror|ization,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6392,__010,testosteronally,testis|o|sterone|al|ly,test|ost|eron|ally,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6393,__010,tetanically,tetanus|ic|ally,te|tani|cal|ly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6394,__010,tetanin,tetanus|in,te|tani|n,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6395,__010,tetraaluminium,tetra|aluminum|a|ium,te|tra|al|umi|nium,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6396,__010,tetrabasicity,tetra|base|ic|ity,te|tra|bas|ici|ty,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6397,__010,tetrachromate,tetra|chrome|ic|ate,te|tra|ch|rom|ate,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6398,__010,tetrachromatic,tetra|chroma|atic,te|tra|ch|romatic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6399,__010,tetradecanone,tetradeca|ane|one,te|tra|de|cano|ne,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6400,__010,tetradecanoyl,tetradeca|ane|oic|yl,te|tra|de|cano|yl,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6401,__010,tetraiodide,tetra|iodine|ide,te|tra|io|di|de,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6402,__010,tetramannose,tetra|manna|ose,te|tra|mann|ose,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6403,__010,tetraphthalate,tetra|phthalic|ate,te|tra|ph|thal|ate,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6404,__010,tetrapolarity,tetra|pole|ar|ity,te|tra|pol|ari|ty,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6405,__010,tetrasilicate,tetra|silicon|ate,te|tra|sil|icate,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6406,__010,tetrasporic,tetra|spore|ic,te|tra|sp|oric,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6407,__010,tetrastrontium,tetra|strontian|um,te|tra|st|ron|tium,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6408,__010,tetraterpenoid,tetra|terpene|oid,te|tra|ter|pen|oid,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6409,__010,texton,texture|on,text|on,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6410,__010,textualisable,textualise|able,textual|isa|ble,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6411,__010,thalamocorticostriatal,thalamo|cortico|striate|al,tha|lam|oco|rti|cos|tri|atal,10,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6412,__010,thalamostriatal,thalamo|striate|al,tha|lam|ost|ria|tal,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6413,__010,thalassemic,thalassemia|ic,tha|lass|emi|c,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6414,__010,thalassiophyte,thalasso|phyte,tha|lass|io|phy|te,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6415,__010,thallous,thallium|ous,tha|llo|us,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6416,__010,thanatomimetic,thanato|mimesis|ic,than|ato|mi|met|ic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6417,__010,theatral,theater|al,the|at|ral,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6418,__010,theatrically,theatre|ical|ly,theatrical|ly,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6419,__010,thecitis,theca|itis,the|cit|is,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6420,__010,theodolitic,theodolite|ic,theo|do|lit|ic,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6421,__010,theorize,theory|ize,theo|rize,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6422,__010,thermohydraulics,thermo|hydraulic|ics,the|rm|oh|yd|ra|uli|cs,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6423,__010,thermonuclear,thermo|nucleus|ar,the|rm|on|uc|lea|r,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6424,__010,thermophilically,thermo|phile|ic|ally,the|rm|op|hil|ically,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6425,__010,thermophilicity,thermo|phile|ic|ity,the|rm|op|hil|ici|ty,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6426,__010,thermoreregulation,thermo|re|regulate|ion,the|rm|ore|re|gul|ation,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6427,__010,thermotherapeutic,thermo|therapy|ic,the|rm|oth|era|pe|uti|c,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6428,__010,theurgically,theurgy|ic|ally,the|urg|ically,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6429,__010,thienone,thienyl|one,th|ien|one,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6430,__010,thievious,thieve|ious,th|ie|vious,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6431,__010,thiobenzoate,thio|benzene|oic|ate,th|io|ben|zo|ate,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6432,__010,thiocholinergic,thio|choline|ergic,th|io|cho|liner|gic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6433,__010,thiocolchicine,thio|colchicum|ine,th|io|col|chi|cine,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6434,__010,thorite,thor|ium|ite,thor|ite,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6435,__010,thrash metaller,thrash|metal|er,thrash|metal|ler,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6436,__010,thremmatologist,thremmatology|ist,th|rem|mat|ologist,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6437,__010,thrifty,thrive|t|y,th|rift|y,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6438,__010,thrombolitic,thrombolite|ic,th|rom|bol|itic,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6439,__010,thrombosis,thrombus|osis,th|rom|bos|is,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6440,__010,thrummer,thrum|er,thru|mmer,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6441,__010,thuggy,thug|y,thug|gy,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6442,__010,thymineless,thymus|ine|less,thy|mine|less,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6443,__010,thyroidopathy,thyroid|pathy,thyroid|opa|thy,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6444,__010,tiagabine,thia|gab|ine,tia|ga|bine,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6445,__010,tibezonium,thio|benzo|di|azepine|onium,ti|be|zon|ium,15,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6446,__010,tibiocalcaneal,tibio|calcaneus|al,ti|bio|cal|can|eal,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6447,__010,ticcy,tic|y,ti|cc|y,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6448,__010,ticklishness,tick|le|ish|ness,tick|lish|ness,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6449,__010,tilery,tile|ery,tile|ry,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6450,__010,timbric,timbre|ic,tim|bri|c,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6451,__010,timetabler,timetable|er,timetable|r,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6452,__010,tinfoil hatter,tinfoil|hat|er,tin|foil|hat|ter,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6453,__010,tinklingly,tink|le|ing|ly,tin|kling|ly,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6454,__010,tinny,tin|y,tin|ny,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6455,__010,tinyness,tine|y|ness,tiny|ness,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6456,__010,tioguanine,thio|guano|ine,ti|og|uan|ine,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6457,__010,tiospirone,benzothiazole|o|spirone,ti|os|pi|rone,14,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6458,__010,tippability,tip|ability,tip|pa|bility,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6459,__010,tippable,tip|able,tip|pa|ble,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6460,__010,tipper,tip|er,tip|per,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6461,__010,tiredly,tire|ed|ly,tired|ly,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6462,__010,tiringly,tire|ing|ly,ti|ring|ly,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6463,__010,tislelizumab,@@li|zumab,tis|le|li|zu|ma|b,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6464,__010,titivator,titivate|or,ti|tiv|ator,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6465,__010,toddlerish,toddle|er|ish,todd|ler|ish,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6466,__010,tokeniser,tokenise|er,token|iser,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
6467,__010,toluate,toluic|ate,to|lu|ate,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
