,category,word,segmentation,prediction,distance,overlaps,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn,diff
10346,__010,ratchelly,ratchel @@y,rat @@chel @@ly,2,0,0,3,2,1,1,0,diff_tp
10347,__010,ratchelly,ratchel @@y,rat @@chel @@ly,2,0,0,3,2,1,1,0,diff_fp
10348,__010,ratchelly,ratchel @@y,rat @@chel @@ly,2,0,0,3,2,1,1,0,diff_fn
10349,__010,ratemeter,rate @@meter,rate @@meter,0,2,2,0,0,1,0,0,diff_tp
10350,__010,ratless,rat @@less,rat @@less,0,2,2,0,0,1,0,0,diff_tp
10351,__010,ratproof,rat @@proof,rat @@proof,0,2,2,0,0,1,0,0,diff_tp
10352,__010,ravenest,raven @@est,raven @@est,0,2,2,0,0,1,0,0,diff_tp
10353,__010,reacclimatize,re @@ac @@climate @@ize,re @@ac @@cl @@ima @@ti @@ze,4,2,2,4,2,3,2,0,diff_tp
10354,__010,reacclimatize,re @@ac @@climate @@ize,re @@ac @@cl @@ima @@ti @@ze,4,2,2,4,2,3,2,0,diff_fp
10355,__010,reacclimatize,re @@ac @@climate @@ize,re @@ac @@cl @@ima @@ti @@ze,4,2,2,4,2,3,2,0,diff_fn
10356,__010,reactionlessness,re @@act @@ion @@less @@ness,reaction @@lessness,3,0,0,2,5,1,0,3,diff_tp
10357,__010,reactionlessness,re @@act @@ion @@less @@ness,reaction @@lessness,3,0,0,2,5,1,0,3,diff_fp
10358,__010,reactionlessness,re @@act @@ion @@less @@ness,reaction @@lessness,3,0,0,2,5,1,0,3,diff_fn
10359,__010,reactivate,re @@act @@ive @@ate,react @@ivate,3,0,0,2,4,1,0,2,diff_tp
10360,__010,reactivate,re @@act @@ive @@ate,react @@ivate,3,0,0,2,4,1,0,2,diff_fp
10361,__010,reactivate,re @@act @@ive @@ate,react @@ivate,3,0,0,2,4,1,0,2,diff_fn
10362,__010,readableness,read @@able @@ness,read @@able @@ness,0,3,3,0,0,2,0,0,diff_tp
10363,__010,readerlessness,read @@er @@less @@ness,reader @@lessness,2,0,0,2,4,1,0,2,diff_tp
10364,__010,readerlessness,read @@er @@less @@ness,reader @@lessness,2,0,0,2,4,1,0,2,diff_fp
10365,__010,readerlessness,read @@er @@less @@ness,reader @@lessness,2,0,0,2,4,1,0,2,diff_fn
10366,__010,rearly,rear @@ly,rear @@ly,0,2,2,0,0,1,0,0,diff_tp
10367,__010,reassurer,re @@assure @@er,reassure @@r,2,0,0,2,3,1,0,1,diff_tp
10368,__010,reassurer,re @@assure @@er,reassure @@r,2,0,0,2,3,1,0,1,diff_fp
10369,__010,reassurer,re @@assure @@er,reassure @@r,2,0,0,2,3,1,0,1,diff_fn
10370,__010,rebag,re @@bag,re @@bag,0,2,2,0,0,1,0,0,diff_tp
10371,__010,rebin,re @@bin,re @@bin,0,2,2,0,0,1,0,0,diff_tp
10372,__010,rebridge,re @@bridge,re @@bridge,0,2,2,0,0,1,0,0,diff_tp
10373,__010,reburn,re @@burn,re @@burn,0,2,2,0,0,1,0,0,diff_tp
10374,__010,rebury,re @@bury,re @@bury,0,2,2,0,0,1,0,0,diff_tp
10375,__010,receptorless,receptor @@less,receptor @@less,0,2,2,0,0,1,0,0,diff_tp
10376,__010,recessionary,recession @@ary,recession @@ary,0,2,2,0,0,1,0,0,diff_tp
10377,__010,recessionista,recession @@ista,recession @@ista,0,2,2,0,0,1,0,0,diff_tp
10378,__010,reciprocally,reciprocal @@ly,reciprocal @@ly,0,2,2,0,0,1,0,0,diff_tp
10379,__010,reclassifier,re @@class @@ify @@er,rec @@lass @@ifier,4,0,0,3,4,1,1,2,diff_tp
10380,__010,reclassifier,re @@class @@ify @@er,rec @@lass @@ifier,4,0,0,3,4,1,1,2,diff_fp
10381,__010,reclassifier,re @@class @@ify @@er,rec @@lass @@ifier,4,0,0,3,4,1,1,2,diff_fn
10382,__010,reclinable,recline @@able,rec @@lina @@ble,3,0,0,3,2,1,1,0,diff_tp
10383,__010,reclinable,recline @@able,rec @@lina @@ble,3,0,0,3,2,1,1,0,diff_fp
10384,__010,reclinable,recline @@able,rec @@lina @@ble,3,0,0,3,2,1,1,0,diff_fn
10385,__010,recognizee,re @@cognize @@ee,recognize @@e,2,0,0,2,3,1,0,1,diff_tp
10386,__010,recognizee,re @@cognize @@ee,recognize @@e,2,0,0,2,3,1,0,1,diff_fp
10387,__010,recognizee,re @@cognize @@ee,recognize @@e,2,0,0,2,3,1,0,1,diff_fn
10388,__010,recombinationally,re @@combine @@ation @@al @@ly,rec @@om @@bina @@tion @@ally,6,0,0,5,5,1,3,3,diff_tp
10389,__010,recombinationally,re @@combine @@ation @@al @@ly,rec @@om @@bina @@tion @@ally,6,0,0,5,5,1,3,3,diff_fp
10390,__010,recombinationally,re @@combine @@ation @@al @@ly,rec @@om @@bina @@tion @@ally,6,0,0,5,5,1,3,3,diff_fn
10391,__010,reconstructively,re @@construct @@ive @@ly,rec @@ons @@truct @@ively,4,0,0,4,4,1,2,2,diff_tp
10392,__010,reconstructively,re @@construct @@ive @@ly,rec @@ons @@truct @@ively,4,0,0,4,4,1,2,2,diff_fp
10393,__010,reconstructively,re @@construct @@ive @@ly,rec @@ons @@truct @@ively,4,0,0,4,4,1,2,2,diff_fn
10394,__010,recreolization,re @@creole @@ize @@ation,rec @@re @@oli @@zation,7,1,0,4,4,1,2,2,diff_tp
10395,__010,recreolization,re @@creole @@ize @@ation,rec @@re @@oli @@zation,7,1,0,4,4,1,2,2,diff_fp
10396,__010,recreolization,re @@creole @@ize @@ation,rec @@re @@oli @@zation,7,1,0,4,4,1,2,2,diff_fn
10397,__010,recruital,recruit @@al,recruit @@al,0,2,2,0,0,1,0,0,diff_tp
10398,__010,rectogenital,recto @@genital,rec @@to @@gen @@ital,2,0,0,4,2,1,2,0,diff_tp
10399,__010,rectogenital,recto @@genital,rec @@to @@gen @@ital,2,0,0,4,2,1,2,0,diff_fp
10400,__010,rectogenital,recto @@genital,rec @@to @@gen @@ital,2,0,0,4,2,1,2,0,diff_fn
10401,__010,red piller,red pill @@er,red pill @@er,0,3,3,0,0,2,0,0,diff_tp
10402,__010,redifferentiation,re @@differ @@ence @@ial @@ate @@ion,red @@iff @@ere @@nti @@ation,11,0,0,5,6,1,3,4,diff_tp
10403,__010,redifferentiation,re @@differ @@ence @@ial @@ate @@ion,red @@iff @@ere @@nti @@ation,11,0,0,5,6,1,3,4,diff_fp
10404,__010,redifferentiation,re @@differ @@ence @@ial @@ate @@ion,red @@iff @@ere @@nti @@ation,11,0,0,5,6,1,3,4,diff_fn
10405,__010,reductionistic,re @@duct @@ion @@ist @@ic,reduction @@istic,3,0,0,2,5,1,0,3,diff_tp
10406,__010,reductionistic,re @@duct @@ion @@ist @@ic,reduction @@istic,3,0,0,2,5,1,0,3,diff_fp
10407,__010,reductionistic,re @@duct @@ion @@ist @@ic,reduction @@istic,3,0,0,2,5,1,0,3,diff_fn
10408,__010,reenactress,re @@en @@act @@or @@ess,re @@ena @@ct @@ress,4,1,1,3,4,2,1,2,diff_tp
10409,__010,reenactress,re @@en @@act @@or @@ess,re @@ena @@ct @@ress,4,1,1,3,4,2,1,2,diff_fp
10410,__010,reenactress,re @@en @@act @@or @@ess,re @@ena @@ct @@ress,4,1,1,3,4,2,1,2,diff_fn
10411,__010,reenforce,re @@en @@force,re @@en @@force,0,3,3,0,0,2,0,0,diff_tp
10412,__010,reepithelialize,re @@epithelium @@al @@ize,re @@ep @@ith @@elial @@ize,5,2,1,4,3,2,2,1,diff_tp
10413,__010,reepithelialize,re @@epithelium @@al @@ize,re @@ep @@ith @@elial @@ize,5,2,1,4,3,2,2,1,diff_fp
10414,__010,reepithelialize,re @@epithelium @@al @@ize,re @@ep @@ith @@elial @@ize,5,2,1,4,3,2,2,1,diff_fn
10415,__010,refermionization,re @@fermi @@on @@ization,refer @@mi @@oni @@zation,4,0,0,4,4,1,2,2,diff_tp
10416,__010,refermionization,re @@fermi @@on @@ization,refer @@mi @@oni @@zation,4,0,0,4,4,1,2,2,diff_fp
10417,__010,refermionization,re @@fermi @@on @@ization,refer @@mi @@oni @@zation,4,0,0,4,4,1,2,2,diff_fn
10418,__010,refigurate,re @@figure @@ate,ref @@ig @@ura @@te,5,0,0,4,3,1,2,1,diff_tp
10419,__010,refigurate,re @@figure @@ate,ref @@ig @@ura @@te,5,0,0,4,3,1,2,1,diff_fp
10420,__010,refigurate,re @@figure @@ate,ref @@ig @@ura @@te,5,0,0,4,3,1,2,1,diff_fn
10421,__010,refiler,re @@file @@er,ref @@ile @@r,3,0,0,3,3,1,1,1,diff_tp
10422,__010,refiler,re @@file @@er,ref @@ile @@r,3,0,0,3,3,1,1,1,diff_fp
10423,__010,refiler,re @@file @@er,ref @@ile @@r,3,0,0,3,3,1,1,1,diff_fn
10424,__010,refinancer,re @@finance @@er,ref @@ina @@nce @@r,4,0,0,4,3,1,2,1,diff_tp
10425,__010,refinancer,re @@finance @@er,ref @@ina @@nce @@r,4,0,0,4,3,1,2,1,diff_fp
10426,__010,refinancer,re @@finance @@er,ref @@ina @@nce @@r,4,0,0,4,3,1,2,1,diff_fn
10427,__010,reflexless,reflex @@less,reflex @@less,0,2,2,0,0,1,0,0,diff_tp
10428,__010,refreshaholic,re @@fresh @@aholic,ref @@resh @@ah @@olic,3,0,0,4,3,1,2,1,diff_tp
10429,__010,refreshaholic,re @@fresh @@aholic,ref @@resh @@ah @@olic,3,0,0,4,3,1,2,1,diff_fp
10430,__010,refreshaholic,re @@fresh @@aholic,ref @@resh @@ah @@olic,3,0,0,4,3,1,2,1,diff_fn
10431,__010,refuser,re @@fuse @@er,refuse @@r,2,0,0,2,3,1,0,1,diff_tp
10432,__010,refuser,re @@fuse @@er,refuse @@r,2,0,0,2,3,1,0,1,diff_fp
10433,__010,refuser,re @@fuse @@er,refuse @@r,2,0,0,2,3,1,0,1,diff_fn
10434,__010,reggaeton,reggae @@ton,reggae @@ton,0,2,2,0,0,1,0,0,diff_tp
10435,__010,regiocontrol,regio @@control,reg @@io @@con @@tro @@l,3,0,0,5,2,1,3,0,diff_tp
10436,__010,regiocontrol,regio @@control,reg @@io @@con @@tro @@l,3,0,0,5,2,1,3,0,diff_fp
10437,__010,regiocontrol,regio @@control,reg @@io @@con @@tro @@l,3,0,0,5,2,1,3,0,diff_fn
10438,__010,regiodiverse,regio @@diverse,reg @@io @@di @@verse,2,0,0,4,2,1,2,0,diff_tp
10439,__010,regiodiverse,regio @@diverse,reg @@io @@di @@verse,2,0,0,4,2,1,2,0,diff_fp
10440,__010,regiodiverse,regio @@diverse,reg @@io @@di @@verse,2,0,0,4,2,1,2,0,diff_fn
10441,__010,regioirregularity,regio @@ir @@regular @@ity,reg @@io @@ir @@re @@gul @@ari @@ty,5,1,1,6,3,2,4,1,diff_tp
10442,__010,regioirregularity,regio @@ir @@regular @@ity,reg @@io @@ir @@re @@gul @@ari @@ty,5,1,1,6,3,2,4,1,diff_fp
10443,__010,regioirregularity,regio @@ir @@regular @@ity,reg @@io @@ir @@re @@gul @@ari @@ty,5,1,1,6,3,2,4,1,diff_fn
10444,__010,regionlet,region @@let,region @@let,0,2,2,0,0,1,0,0,diff_tp
10445,__010,regiospecific,regio @@specify @@ic,reg @@ios @@pe @@ci @@fi @@c,7,0,0,6,3,1,4,1,diff_tp
10446,__010,regiospecific,regio @@specify @@ic,reg @@ios @@pe @@ci @@fi @@c,7,0,0,6,3,1,4,1,diff_fp
10447,__010,regiospecific,regio @@specify @@ic,reg @@ios @@pe @@ci @@fi @@c,7,0,0,6,3,1,4,1,diff_fn
10448,__010,registerability,register @@ability,register @@ability,0,2,2,0,0,1,0,0,diff_tp
10449,__010,regrater,regrate @@er,reg @@rate @@r,2,0,0,3,2,1,1,0,diff_tp
10450,__010,regrater,regrate @@er,reg @@rate @@r,2,0,0,3,2,1,1,0,diff_fp
10451,__010,regrater,regrate @@er,reg @@rate @@r,2,0,0,3,2,1,1,0,diff_fn
10452,__010,regressively,regress @@ive @@ly,reg @@ress @@ively,2,0,0,3,3,1,1,1,diff_tp
10453,__010,regressively,regress @@ive @@ly,reg @@ress @@ively,2,0,0,3,3,1,1,1,diff_fp
10454,__010,regressively,regress @@ive @@ly,reg @@ress @@ively,2,0,0,3,3,1,1,1,diff_fn
10455,__010,reharden,re @@hard @@en,re @@hard @@en,0,3,3,0,0,2,0,0,diff_tp
10456,__010,rehead,re @@head,re @@head,0,2,2,0,0,1,0,0,diff_tp
10457,__010,reignest,reign @@est,reign @@est,0,2,2,0,0,1,0,0,diff_tp
10458,__010,reimagination,re @@imagine @@ation,rei @@ma @@gina @@tion,5,0,0,4,3,1,2,1,diff_tp
10459,__010,reimagination,re @@imagine @@ation,rei @@ma @@gina @@tion,5,0,0,4,3,1,2,1,diff_fp
10460,__010,reimagination,re @@imagine @@ation,rei @@ma @@gina @@tion,5,0,0,4,3,1,2,1,diff_fn
10461,__010,reinducible,re @@induce @@ible,rein @@du @@ci @@ble,5,0,0,4,3,1,2,1,diff_tp
10462,__010,reinducible,re @@induce @@ible,rein @@du @@ci @@ble,5,0,0,4,3,1,2,1,diff_fp
10463,__010,reinducible,re @@induce @@ible,rein @@du @@ci @@ble,5,0,0,4,3,1,2,1,diff_fn
10464,__010,reindustrialization,re @@industry @@al @@ize @@ation,rein @@dust @@rial @@ization,7,0,0,4,5,1,2,3,diff_tp
10465,__010,reindustrialization,re @@industry @@al @@ize @@ation,rein @@dust @@rial @@ization,7,0,0,4,5,1,2,3,diff_fp
10466,__010,reindustrialization,re @@industry @@al @@ize @@ation,rein @@dust @@rial @@ization,7,0,0,4,5,1,2,3,diff_fn
10467,__010,reinless,rein @@less,rein @@less,0,2,2,0,0,1,0,0,diff_tp
10468,__010,reinthrone,re @@in @@throne,rein @@th @@rone,2,0,0,3,3,1,1,1,diff_tp
10469,__010,reinthrone,re @@in @@throne,rein @@th @@rone,2,0,0,3,3,1,1,1,diff_fp
10470,__010,reinthrone,re @@in @@throne,rein @@th @@rone,2,0,0,3,3,1,1,1,diff_fn
10471,__010,reissuable,re @@issue @@able,rei @@ss @@ua @@ble,5,0,0,4,3,1,2,1,diff_tp
10472,__010,reissuable,re @@issue @@able,rei @@ss @@ua @@ble,5,0,0,4,3,1,2,1,diff_fp
10473,__010,reissuable,re @@issue @@able,rei @@ss @@ua @@ble,5,0,0,4,3,1,2,1,diff_fn
10474,__010,rejoy,re @@joy,re @@joy,0,2,2,0,0,1,0,0,diff_tp
10475,__010,reland,re @@land,re @@land,0,2,2,0,0,1,0,0,diff_tp
10476,__010,relaxer,relax @@er,relax @@er,0,2,2,0,0,1,0,0,diff_tp
10477,__010,releasably,re @@lease @@able @@ly,re @@lea @@sa @@bly,6,1,1,3,3,2,1,1,diff_tp
10478,__010,releasably,re @@lease @@able @@ly,re @@lea @@sa @@bly,6,1,1,3,3,2,1,1,diff_fp
10479,__010,releasably,re @@lease @@able @@ly,re @@lea @@sa @@bly,6,1,1,3,3,2,1,1,diff_fn
10480,__010,relexicalize,re @@lexicon @@al @@ize,re @@le @@xi @@cal @@ize,5,2,1,4,3,2,2,1,diff_tp
10481,__010,relexicalize,re @@lexicon @@al @@ize,re @@le @@xi @@cal @@ize,5,2,1,4,3,2,2,1,diff_fp
10482,__010,relexicalize,re @@lexicon @@al @@ize,re @@le @@xi @@cal @@ize,5,2,1,4,3,2,2,1,diff_fn
10483,__010,reliefful,relief @@ful,relief @@ful,0,2,2,0,0,1,0,0,diff_tp
10484,__010,reliefless,relief @@less,relief @@less,0,2,2,0,0,1,0,0,diff_tp
10485,__010,relighter,re @@light @@er,re @@light @@er,0,3,3,0,0,2,0,0,diff_tp
10486,__010,religionist,religion @@ist,religion @@ist,0,2,2,0,0,1,0,0,diff_tp
10487,__010,religionlike,religion @@like,religion @@like,0,2,2,0,0,1,0,0,diff_tp
10488,__010,reliquefaction,re @@liquefy @@tion,re @@li @@que @@fa @@ction,4,1,1,4,2,2,2,0,diff_tp
10489,__010,reliquefaction,re @@liquefy @@tion,re @@li @@que @@fa @@ction,4,1,1,4,2,2,2,0,diff_fp
10490,__010,reliquefaction,re @@liquefy @@tion,re @@li @@que @@fa @@ction,4,1,1,4,2,2,2,0,diff_fn
10491,__010,reload,re @@load,re @@load,0,2,2,0,0,1,0,0,diff_tp
10492,__010,reloadable,re @@load @@able,re @@load @@able,0,3,3,0,0,2,0,0,diff_tp
10493,__010,rememorization,re @@memory @@ize @@ation,re @@me @@mori @@zation,5,1,1,3,3,2,1,1,diff_tp
10494,__010,rememorization,re @@memory @@ize @@ation,re @@me @@mori @@zation,5,1,1,3,3,2,1,1,diff_fp
10495,__010,rememorization,re @@memory @@ize @@ation,re @@me @@mori @@zation,5,1,1,3,3,2,1,1,diff_fn
10496,__010,renationalize,re @@nation @@al @@ize,ren @@ation @@ali @@ze,4,0,0,4,4,1,2,2,diff_tp
10497,__010,renationalize,re @@nation @@al @@ize,ren @@ation @@ali @@ze,4,0,0,4,4,1,2,2,diff_fp
10498,__010,renationalize,re @@nation @@al @@ize,ren @@ation @@ali @@ze,4,0,0,4,4,1,2,2,diff_fn
10499,__010,renograph,reno @@graph,reno @@graph,0,2,2,0,0,1,0,0,diff_tp
10500,__010,renouncer,renounce @@er,reno @@unce @@r,2,0,0,3,2,1,1,0,diff_tp
10501,__010,renouncer,renounce @@er,reno @@unce @@r,2,0,0,3,2,1,1,0,diff_fp
10502,__010,renouncer,renounce @@er,reno @@unce @@r,2,0,0,3,2,1,1,0,diff_fn
10503,__010,reoligotrophication,re @@oligo @@trophic @@ation,re @@oli @@go @@tro @@phic @@ation,2,2,2,4,2,3,2,0,diff_tp
10504,__010,reoligotrophication,re @@oligo @@trophic @@ation,re @@oli @@go @@tro @@phic @@ation,2,2,2,4,2,3,2,0,diff_fp
10505,__010,reoligotrophication,re @@oligo @@trophic @@ation,re @@oli @@go @@tro @@phic @@ation,2,2,2,4,2,3,2,0,diff_fn
10506,__010,repalpation,re @@palpate @@ion,rep @@al @@pati @@on,5,0,0,4,3,1,2,1,diff_tp
10507,__010,repalpation,re @@palpate @@ion,rep @@al @@pati @@on,5,0,0,4,3,1,2,1,diff_fp
10508,__010,repalpation,re @@palpate @@ion,rep @@al @@pati @@on,5,0,0,4,3,1,2,1,diff_fn
10509,__010,repineth,re @@pine @@eth,rep @@ine @@th,3,0,0,3,3,1,1,1,diff_tp
10510,__010,repineth,re @@pine @@eth,rep @@ine @@th,3,0,0,3,3,1,1,1,diff_fp
10511,__010,repineth,re @@pine @@eth,rep @@ine @@th,3,0,0,3,3,1,1,1,diff_fn
10512,__010,repmobile,rep @@mobile,rep @@mobile,0,2,2,0,0,1,0,0,diff_tp
10513,__010,repoliticization,re @@politic @@ize @@ation,rep @@oli @@tic @@ization,5,0,0,4,4,1,2,2,diff_tp
10514,__010,repoliticization,re @@politic @@ize @@ation,rep @@oli @@tic @@ization,5,0,0,4,4,1,2,2,diff_fp
10515,__010,repoliticization,re @@politic @@ize @@ation,rep @@oli @@tic @@ization,5,0,0,4,4,1,2,2,diff_fn
10516,__010,reposefulness,re @@pose @@ful @@ness,rep @@ose @@fulness,3,0,0,3,4,1,1,2,diff_tp
10517,__010,reposefulness,re @@pose @@ful @@ness,rep @@ose @@fulness,3,0,0,3,4,1,1,2,diff_fp
10518,__010,reposefulness,re @@pose @@ful @@ness,rep @@ose @@fulness,3,0,0,3,4,1,1,2,diff_fn
10519,__010,repotentiation,re @@potent @@i @@ate @@ion,rep @@ote @@nti @@ation,6,0,0,4,5,1,2,3,diff_tp
10520,__010,repotentiation,re @@potent @@i @@ate @@ion,rep @@ote @@nti @@ation,6,0,0,4,5,1,2,3,diff_fp
10521,__010,repotentiation,re @@potent @@i @@ate @@ion,rep @@ote @@nti @@ation,6,0,0,4,5,1,2,3,diff_fn
10522,__010,reproposal,re @@propose @@al,rep @@rop @@osa @@l,5,0,0,4,3,1,2,1,diff_tp
10523,__010,reproposal,re @@propose @@al,rep @@rop @@osa @@l,5,0,0,4,3,1,2,1,diff_fp
10524,__010,reproposal,re @@propose @@al,rep @@rop @@osa @@l,5,0,0,4,3,1,2,1,diff_fn
10525,__010,reproveth,re @@prove @@eth,rep @@rove @@th,3,0,0,3,3,1,1,1,diff_tp
10526,__010,reproveth,re @@prove @@eth,rep @@rove @@th,3,0,0,3,3,1,1,1,diff_fp
10527,__010,reproveth,re @@prove @@eth,rep @@rove @@th,3,0,0,3,3,1,1,1,diff_fn
10528,__010,repurchaser,re @@purchase @@er,rep @@ur @@chase @@r,4,0,0,4,3,1,2,1,diff_tp
10529,__010,repurchaser,re @@purchase @@er,rep @@ur @@chase @@r,4,0,0,4,3,1,2,1,diff_fp
10530,__010,repurchaser,re @@purchase @@er,rep @@ur @@chase @@r,4,0,0,4,3,1,2,1,diff_fn
10531,__010,requotation,re @@quote @@ation,re @@qu @@ota @@tion,3,1,1,3,2,2,1,0,diff_tp
10532,__010,requotation,re @@quote @@ation,re @@qu @@ota @@tion,3,1,1,3,2,2,1,0,diff_fp
10533,__010,requotation,re @@quote @@ation,re @@qu @@ota @@tion,3,1,1,3,2,2,1,0,diff_fn
10534,__010,rerent,re @@rent,re @@rent,0,2,2,0,0,1,0,0,diff_tp
10535,__010,rescalable,re @@scale @@able,res @@cala @@ble,4,0,0,3,3,1,1,1,diff_tp
10536,__010,rescalable,re @@scale @@able,res @@cala @@ble,4,0,0,3,3,1,1,1,diff_fp
10537,__010,rescalable,re @@scale @@able,res @@cala @@ble,4,0,0,3,3,1,1,1,diff_fn
10538,__010,resectoscope,resect @@o @@scope,res @@ect @@os @@cope,3,0,0,4,3,1,2,1,diff_tp
10539,__010,resectoscope,resect @@o @@scope,res @@ect @@os @@cope,3,0,0,4,3,1,2,1,diff_fp
10540,__010,resectoscope,resect @@o @@scope,res @@ect @@os @@cope,3,0,0,4,3,1,2,1,diff_fn
10541,__010,reshipper,re @@ship @@er,res @@hip @@per,3,0,0,3,3,1,1,1,diff_tp
10542,__010,reshipper,re @@ship @@er,res @@hip @@per,3,0,0,3,3,1,1,1,diff_fp
10543,__010,reshipper,re @@ship @@er,res @@hip @@per,3,0,0,3,3,1,1,1,diff_fn
10544,__010,resistful,resist @@ful,resist @@ful,0,2,2,0,0,1,0,0,diff_tp
10545,__010,resistiveness,resist @@ive @@ness,resist @@ive @@ness,0,3,3,0,0,2,0,0,diff_tp
10546,__010,resistor,resist @@or,resist @@or,0,2,2,0,0,1,0,0,diff_tp
10547,__010,resolvest,re @@solve @@est,resolve @@st,2,0,0,2,3,1,0,1,diff_tp
10548,__010,resolvest,re @@solve @@est,resolve @@st,2,0,0,2,3,1,0,1,diff_fp
10549,__010,resolvest,re @@solve @@est,resolve @@st,2,0,0,2,3,1,0,1,diff_fn
10550,__010,respectability,respect @@ability,respect @@ability,0,2,2,0,0,1,0,0,diff_tp
10551,__010,respireth,respire @@eth,res @@pire @@th,2,0,0,3,2,1,1,0,diff_tp
10552,__010,respireth,respire @@eth,res @@pire @@th,2,0,0,3,2,1,1,0,diff_fp
10553,__010,respireth,respire @@eth,res @@pire @@th,2,0,0,3,2,1,1,0,diff_fn
10554,__010,responseless,response @@less,response @@less,0,2,2,0,0,1,0,0,diff_tp
10555,__010,restauranty,restaurant @@y,restaurant @@y,0,2,2,0,0,1,0,0,diff_tp
10556,__010,restoratively,restore @@ation @@ive @@ly,rest @@ora @@tively,8,0,0,3,4,1,1,2,diff_tp
10557,__010,restoratively,restore @@ation @@ive @@ly,rest @@ora @@tively,8,0,0,3,4,1,1,2,diff_fp
10558,__010,restoratively,restore @@ation @@ive @@ly,rest @@ora @@tively,8,0,0,3,4,1,1,2,diff_fn
10559,__010,restrainable,restrain @@able,restrain @@able,0,2,2,0,0,1,0,0,diff_tp
10560,__010,restrictee,restrict @@ee,restrict @@ee,0,2,2,0,0,1,0,0,diff_tp
10561,__010,restward,rest @@ward,rest @@ward,0,2,2,0,0,1,0,0,diff_tp
10562,__010,resubmergence,re @@sub @@merge @@ence,res @@ub @@mer @@gence,5,0,0,4,4,1,2,2,diff_tp
10563,__010,resubmergence,re @@sub @@merge @@ence,res @@ub @@mer @@gence,5,0,0,4,4,1,2,2,diff_fp
10564,__010,resubmergence,re @@sub @@merge @@ence,res @@ub @@mer @@gence,5,0,0,4,4,1,2,2,diff_fn
10565,__010,resultance,result @@ance,result @@ance,0,2,2,0,0,1,0,0,diff_tp
10566,__010,resultative,result @@ative,result @@ative,0,2,2,0,0,1,0,0,diff_tp
10567,__010,resultativeness,result @@ative @@ness,result @@ative @@ness,0,3,3,0,0,2,0,0,diff_tp
10568,__010,resurfacer,re @@surface @@er,res @@ur @@face @@r,4,0,0,4,3,1,2,1,diff_tp
10569,__010,resurfacer,re @@surface @@er,res @@ur @@face @@r,4,0,0,4,3,1,2,1,diff_fp
10570,__010,resurfacer,re @@surface @@er,res @@ur @@face @@r,4,0,0,4,3,1,2,1,diff_fn
10571,__010,retainable,retain @@able,retain @@able,0,2,2,0,0,1,0,0,diff_tp
10572,__010,retee,re @@tee,re @@tee,0,2,2,0,0,1,0,0,diff_tp
10573,__010,retestable,re @@test @@able,re @@test @@able,0,3,3,0,0,2,0,0,diff_tp
10574,__010,retheorize,re @@theory @@ize,re @@the @@ori @@ze,3,1,1,3,2,2,1,0,diff_tp
10575,__010,retheorize,re @@theory @@ize,re @@the @@ori @@ze,3,1,1,3,2,2,1,0,diff_fp
10576,__010,retheorize,re @@theory @@ize,re @@the @@ori @@ze,3,1,1,3,2,2,1,0,diff_fn
10577,__010,reticuloblast,reticulo @@blast,re @@tic @@ulo @@bla @@st,3,0,0,5,2,1,3,0,diff_tp
10578,__010,reticuloblast,reticulo @@blast,re @@tic @@ulo @@bla @@st,3,0,0,5,2,1,3,0,diff_fp
10579,__010,reticuloblast,reticulo @@blast,re @@tic @@ulo @@bla @@st,3,0,0,5,2,1,3,0,diff_fn
10580,__010,reticulotropic,reticulo @@tropic,re @@tic @@ulo @@tro @@pic,3,0,0,5,2,1,3,0,diff_tp
10581,__010,reticulotropic,reticulo @@tropic,re @@tic @@ulo @@tro @@pic,3,0,0,5,2,1,3,0,diff_fp
10582,__010,reticulotropic,reticulo @@tropic,re @@tic @@ulo @@tro @@pic,3,0,0,5,2,1,3,0,diff_fn
10583,__010,retinocytoma,retino @@cyto @@oma,re @@tino @@cy @@tom @@a,5,0,0,5,3,1,3,1,diff_tp
10584,__010,retinocytoma,retino @@cyto @@oma,re @@tino @@cy @@tom @@a,5,0,0,5,3,1,3,1,diff_fp
10585,__010,retinocytoma,retino @@cyto @@oma,re @@tino @@cy @@tom @@a,5,0,0,5,3,1,3,1,diff_fn
10586,__010,retooth,re @@tooth,re @@tooth,0,2,2,0,0,1,0,0,diff_tp
10587,__010,retranslocation,re @@trans @@locate @@ion,re @@tra @@ns @@lo @@cation,4,1,1,4,3,2,2,1,diff_tp
10588,__010,retranslocation,re @@trans @@locate @@ion,re @@tra @@ns @@lo @@cation,4,1,1,4,3,2,2,1,diff_fp
10589,__010,retranslocation,re @@trans @@locate @@ion,re @@tra @@ns @@lo @@cation,4,1,1,4,3,2,2,1,diff_fn
10590,__010,retransplantable,re @@trans @@plant @@able,re @@tra @@ns @@pl @@anta @@ble,4,1,1,5,3,2,3,1,diff_tp
10591,__010,retransplantable,re @@trans @@plant @@able,re @@tra @@ns @@pl @@anta @@ble,4,1,1,5,3,2,3,1,diff_fp
10592,__010,retransplantable,re @@trans @@plant @@able,re @@tra @@ns @@pl @@anta @@ble,4,1,1,5,3,2,3,1,diff_fn
10593,__010,retrievable,retrieve @@able,re @@tri @@eva @@ble,4,0,0,4,2,1,2,0,diff_tp
